date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:04:47	64253/64253	---M--	200	added ('OK')	text/html	etag:%22410252dfee35257604a2348808266618%22	http://tm.devitems.com/tmart/contact.html	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/contact.html	(from http://tm.devitems.com/tmart/index-4.html)
20:04:49	84737/84737	---M--	200	added ('OK')	image/png	etag:%2294e3af5844cac4b95613af4751c62f6a%22	http://tm.devitems.com/tmart/images/feature-img/3.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/feature-img/3.png	(from http://tm.devitems.com/tmart/index-4.html)
20:04:49	3644/3644	---M--	200	added ('OK')	image/jpeg	etag:%2291c362c353e2143cc0a79f2eb8ca2535%22	http://tm.devitems.com/tmart/images/sidebar-img/1.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/sidebar-img/1.jpg	(from http://tm.devitems.com/tmart/index-4.html)
20:04:49	3976/3976	---M--	200	added ('OK')	image/jpeg	etag:%2253c2407b1eb751729d788b4ccff7970a%22	http://tm.devitems.com/tmart/images/sidebar-img/2.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/sidebar-img/2.jpg	(from http://tm.devitems.com/tmart/index-4.html)
20:04:49	3487/3487	---M--	200	added ('OK')	image/jpeg	etag:%22d4ea83ba9258329b0ad109c1938b4bba%22	http://tm.devitems.com/tmart/images/sidebar-img/3.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/sidebar-img/3.jpg	(from http://tm.devitems.com/tmart/index-4.html)
20:04:49	4662/4662	---M--	200	added ('OK')	image/jpeg	etag:%2262249b8b6e838a2263fbc80876ded50c%22	http://tm.devitems.com/tmart/images/sidebar-img/4.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/sidebar-img/4.jpg	(from http://tm.devitems.com/tmart/index-4.html)
20:04:50	3986/3986	---M--	200	added ('OK')	image/jpeg	etag:%228e181c49e55ece950d164242e514e133%22	http://tm.devitems.com/tmart/images/sidebar-img/5.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/sidebar-img/5.jpg	(from http://tm.devitems.com/tmart/index-4.html)
20:04:50	3668/3668	---M--	200	added ('OK')	image/jpeg	etag:%22534c3da5019a6656925e7b3fb83a7244%22	http://tm.devitems.com/tmart/images/sidebar-img/6.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/sidebar-img/6.jpg	(from http://tm.devitems.com/tmart/index-4.html)
20:04:50	5297/5297	---M--	200	added ('OK')	image/jpeg	etag:%224357024a29dc39ba8b71142b90b5ea5a%22	http://tm.devitems.com/tmart/images/sidebar-img/7.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/sidebar-img/7.jpg	(from http://tm.devitems.com/tmart/index-4.html)
20:04:50	4671/4671	---M--	200	added ('OK')	image/jpeg	etag:%2240398cacf0efa94957481a001901d2c7%22	http://tm.devitems.com/tmart/images/sidebar-img/8.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/sidebar-img/8.jpg	(from http://tm.devitems.com/tmart/index-4.html)
20:04:51	18763/18763	---M--	200	added ('OK')	image/jpeg	etag:%222b9ad5acb88c0952ae4fe9117b27c7cf%22	http://tm.devitems.com/tmart/images/product/sm-img/1.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product/sm-img/1.jpg	(from http://tm.devitems.com/tmart/index-4.html)
20:04:53	18158/18158	---M--	200	added ('OK')	image/jpeg	etag:%22e783b6b40c3920c0edda61aacb85d9bd%22	http://tm.devitems.com/tmart/images/product/sm-img/2.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product/sm-img/2.jpg	(from http://tm.devitems.com/tmart/index-4.html)
20:04:54	13632/13632	---M--	200	added ('OK')	image/jpeg	etag:%22efc331390254cbd01ce31da96ebcd5a4%22	http://tm.devitems.com/tmart/images/popular-pro-2/1.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/popular-pro-2/1.jpg	(from http://tm.devitems.com/tmart/index-4.html)
20:04:56	26522/26522	---M--	200	added ('OK')	image/jpeg	etag:%223f43b87edfa5bbf4ebf58001185c373e%22	http://tm.devitems.com/tmart/images/popular-pro-2/2.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/popular-pro-2/2.jpg	(from http://tm.devitems.com/tmart/index-4.html)
20:04:58	22856/22856	---M--	200	added ('OK')	image/jpeg	etag:%2288df9b84a18e329b97525b9a7f684254%22	http://tm.devitems.com/tmart/images/popular-pro-2/4.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/popular-pro-2/4.jpg	(from http://tm.devitems.com/tmart/index-4.html)
20:04:59	36124/36124	---M--	200	added ('OK')	image/jpeg	etag:%22f13b7a76716e8a1cabc3a849244666da%22	http://tm.devitems.com/tmart/images/popular-pro-2/3.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/popular-pro-2/3.jpg	(from http://tm.devitems.com/tmart/index-4.html)
20:05:00	17494/17494	---M--	200	added ('OK')	image/jpeg	etag:%22b9d8e7072adcaf96ed0260102e01f3f8%22	http://tm.devitems.com/tmart/images/popular-pro-2/6.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/popular-pro-2/6.jpg	(from http://tm.devitems.com/tmart/index-4.html)
20:05:01	17008/17008	---M--	200	added ('OK')	image/jpeg	etag:%22388502e62638b58d4c425bd7a1aa81b1%22	http://tm.devitems.com/tmart/images/popular-pro-2/7.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/popular-pro-2/7.jpg	(from http://tm.devitems.com/tmart/index-4.html)
20:05:03	27484/27484	---M--	200	added ('OK')	image/jpeg	etag:%22d0661b52c3899d43c889dc0d9fc2b9ea%22	http://tm.devitems.com/tmart/images/popular-pro-2/8.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/popular-pro-2/8.jpg	(from http://tm.devitems.com/tmart/index-4.html)
20:05:04	24846/24846	---M--	200	added ('OK')	image/jpeg	etag:%22e995771d0badb284edb299ce421f994e%22	http://tm.devitems.com/tmart/images/popular-pro-2/9.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/popular-pro-2/9.jpg	(from http://tm.devitems.com/tmart/index-4.html)
20:05:04	18327/18327	---M--	200	added ('OK')	image/jpeg	etag:%2234ff932d093d76f3bfd7eacb575866de%22	http://tm.devitems.com/tmart/images/popular-pro-2/10.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/popular-pro-2/10.jpg	(from http://tm.devitems.com/tmart/index-4.html)
20:05:06	17435/17435	---M--	200	added ('OK')	image/jpeg	etag:%2299118b6f6261bcb4065711006a3c6f3f%22	http://tm.devitems.com/tmart/images/popular-pro-2/5.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/popular-pro-2/5.jpg	(from http://tm.devitems.com/tmart/index-4.html)
20:05:07	17799/17799	---M--	200	added ('OK')	image/jpeg	etag:%227959551bbad95848597f622f0df138bd%22	http://tm.devitems.com/tmart/images/product/big-img/1.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product/big-img/1.jpg	(from http://tm.devitems.com/tmart/index-4.html)
20:05:07	106738/106738	---M--	200	added ('OK')	image/jpeg	etag:%222916c780b99d8aa8a685163204f5510f%22	http://tm.devitems.com/tmart/images/slider/bg/3.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/slider/bg/3.jpg	(from http://tm.devitems.com/tmart/index-4.html)
20:05:12	37107/37107	---M--	200	added ('OK')	application/javascript	etag:%22811390c756e05b86d67536a22cfc5213%22	http://tm.devitems.com/tmart/js/bootstrap.min.js	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/js/bootstrap.min.js	(from http://tm.devitems.com/tmart/index-4.html)
20:05:14	40461/40461	---M--	200	added ('OK')	application/javascript	etag:%2209ef9b22f7ed6d84974d1bd617cbade5%22	http://tm.devitems.com/tmart/js/slick.min.js	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/js/slick.min.js	(from http://tm.devitems.com/tmart/index-4.html)
20:05:16	8044/8044	---M--	200	added ('OK')	application/javascript	etag:%22dfe0eedf8da578f4a4c43b05448c51d9%22	http://tm.devitems.com/tmart/js/waypoints.min.js	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/js/waypoints.min.js	(from http://tm.devitems.com/tmart/index-4.html)
20:05:19	15730/15730	---M--	200	added ('OK')	application/javascript	etag:%227c5073e6ce2df6831882b3d13a2e7e8b%22	http://tm.devitems.com/tmart/js/main.js	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/js/main.js	(from http://tm.devitems.com/tmart/index-4.html)
20:05:19	42766/42766	---M--	200	added ('OK')	application/javascript	etag:%22b7b9c97cd68ec336d01a79d5be48c58d%22	http://tm.devitems.com/tmart/js/owl.carousel.min.js	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/js/owl.carousel.min.js	(from http://tm.devitems.com/tmart/index-4.html)
20:05:19	97362/97362	---M--	200	added ('OK')	application/javascript	etag:%22cbb11b58473b2d672f4ed53abbb67336%22	http://tm.devitems.com/tmart/js/vendor/jquery-1.12.0.min.js	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/js/vendor/jquery-1.12.0.min.js	(from http://tm.devitems.com/tmart/index-4.html)
20:05:20	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2028%20Oct%202019%2001:05:18%20GMT	http://tm.devitems.com/tmart/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/fonts/glyphicons-halflings-regular.eot	(from http://tm.devitems.com/tmart/css/bootstrap.min.css)
20:05:20	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2028%20Oct%202019%2001:05:18%20GMT	http://tm.devitems.com/tmart/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/fonts/glyphicons-halflings-regulard41d.eot	(from http://tm.devitems.com/tmart/css/bootstrap.min.css)
20:05:21	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2028%20Oct%202019%2001:05:20%20GMT	http://tm.devitems.com/tmart/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/fonts/glyphicons-halflings-regular.woff2	(from http://tm.devitems.com/tmart/css/bootstrap.min.css)
20:05:21	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2028%20Oct%202019%2001:05:20%20GMT	http://tm.devitems.com/tmart/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/fonts/glyphicons-halflings-regular.woff	(from http://tm.devitems.com/tmart/css/bootstrap.min.css)
20:05:22	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2028%20Oct%202019%2001:05:20%20GMT	http://tm.devitems.com/tmart/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/fonts/glyphicons-halflings-regular.ttf	(from http://tm.devitems.com/tmart/css/bootstrap.min.css)
20:05:22	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2028%20Oct%202019%2001:05:22%20GMT	http://tm.devitems.com/tmart/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/fonts/glyphicons-halflings-regular.svg	(from http://tm.devitems.com/tmart/css/bootstrap.min.css)
20:05:23	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2028%20Oct%202019%2001:05:22%20GMT	http://tm.devitems.com/tmart/css/owl.video.play.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/css/owl.video.play.png	(from http://tm.devitems.com/tmart/css/owl.carousel.min.css)
20:05:23	16450/16450	---M--	200	added ('OK')	text/css	etag:%2222e134d4d9b3aac6ba47550cd1d06565%22	http://tm.devitems.com/tmart/css/themify-icons.css	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/css/themify-icons.css	(from http://tm.devitems.com/tmart/css/core.css)
20:05:24	70815/70815	---M--	200	added ('OK')	text/css	etag:%22e9365fe85b7e4db79a87015e52c3db6c%22	http://tm.devitems.com/tmart/css/material-design-iconic-font.min.css	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/css/material-design-iconic-font.min.css	(from http://tm.devitems.com/tmart/css/core.css)
20:05:26	74096/74096	---M--	200	added ('OK')	text/css	etag:%224b3c9a441c4cb4e544eec9342826eedc%22	http://tm.devitems.com/tmart/css/plugins/animate.css	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/css/plugins/animate.css	(from http://tm.devitems.com/tmart/css/core.css)
20:05:28	26728/26728	---M--	200	added ('OK')	text/css	etag:%22f409ffe60409c83c73a547b967a20b4b%22	http://tm.devitems.com/tmart/css/plugins/animate-slider.css	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/css/plugins/animate-slider.css	(from http://tm.devitems.com/tmart/css/core.css)
20:05:29	14549/14549	---M--	200	added ('OK')	text/css	etag:%22446c2a5a3963a4330b6bccb32bb44223%22	http://tm.devitems.com/tmart/css/shortcode/default.css	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/css/shortcode/default.css	(from http://tm.devitems.com/tmart/css/core.css)
20:05:30	202790/202790	---M--	200	added ('OK')	application/javascript	etag:%22fdb45592e241949f34dd375864040664%22	http://tm.devitems.com/tmart/js/plugins.js	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/js/plugins.js	(from http://tm.devitems.com/tmart/index-4.html)
20:05:30	32076/32076	---M--	200	added ('OK')	text/css	etag:%220b5729a931d113be34b6fac13bcf5b29%22	http://tm.devitems.com/tmart/css/plugins/jquery-ui.css	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/css/plugins/jquery-ui.css	(from http://tm.devitems.com/tmart/css/core.css)
20:05:31	6951/6951	---M--	200	added ('OK')	text/css	etag:%2230b593b71d7672658f89bfea0ab360c9%22	http://tm.devitems.com/tmart/css/plugins/magnific-popup.css	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/css/plugins/magnific-popup.css	(from http://tm.devitems.com/tmart/css/core.css)
20:05:31	1729/1729	---M--	200	added ('OK')	text/css	etag:%2213b1b6672b8cfb0d9ae7f899f1c42875%22	http://tm.devitems.com/tmart/css/plugins/slick.css	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/css/plugins/slick.css	(from http://tm.devitems.com/tmart/css/core.css)
20:05:31	3145/3145	---M--	200	added ('OK')	text/css	etag:%22f9faba678c4d6dcfdde69e5b11b37a2e%22	http://tm.devitems.com/tmart/css/plugins/slick-theme.css	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/css/plugins/slick-theme.css	(from http://tm.devitems.com/tmart/css/core.css)
20:05:32	3889/3889	---M--	200	added ('OK')	text/css	etag:%224b8bb5fa55bc576797dfac88d6930b28%22	http://tm.devitems.com/tmart/css/plugins/meanmenu.css	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/css/plugins/meanmenu.css	(from http://tm.devitems.com/tmart/css/core.css)
20:05:32	25633/25633	---M--	200	added ('OK')	text/css	etag:%22425535f8e33f5df33f06ea41a4b16b03%22	http://tm.devitems.com/tmart/css/shortcode/header.css	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/css/shortcode/header.css	(from http://tm.devitems.com/tmart/css/shortcode/shortcodes.css)
20:05:32	8655/8655	---M--	200	added ('OK')	text/css	etag:%22ffa18f96c3d8f71a3a28b6a73e0efde1%22	http://tm.devitems.com/tmart/css/shortcode/slider.css	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/css/shortcode/slider.css	(from http://tm.devitems.com/tmart/css/shortcode/shortcodes.css)
20:05:33	5867/5867	---M--	200	added ('OK')	text/css	etag:%229d4e46d164c53e09123b554a04e0581a%22	http://tm.devitems.com/tmart/css/shortcode/footer.css	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/css/shortcode/footer.css	(from http://tm.devitems.com/tmart/css/shortcode/shortcodes.css)
20:05:34	1086/1086	---M--	200	added ('OK')	image/png	etag:%22b13998fee1c26cffd0f4378c061b871a%22	http://tm.devitems.com/tmart/images/icons/send-2.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/icons/send-2.png	(from http://tm.devitems.com/tmart/style.css)
20:05:34	1094/1094	---M--	200	added ('OK')	image/png	etag:%22bb13e4155144fd02d183433c731f086e%22	http://tm.devitems.com/tmart/images/icons/select-option.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/icons/select-option.png	(from http://tm.devitems.com/tmart/style.css)
20:05:35	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2028%20Oct%202019%2001:05:34%20GMT	http://tm.devitems.com/images/slider/bg/1.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/images/slider/bg/1.png	(from http://tm.devitems.com/tmart/css/responsive.css)
20:05:37	1426/1426	---M--	200	added ('OK')	image/png	etag:%222e49b4f7b80fc665a6a250a2260e8e4b%22	http://tm.devitems.com/tmart/images/icons/thum2.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/icons/thum2.png	(from http://tm.devitems.com/tmart/index.html)
20:05:37	1353/1353	---M--	200	added ('OK')	image/png	etag:%22d02c7ef2a4e2ac9f0e723d08d037ce48%22	http://tm.devitems.com/tmart/images/icons/thum3.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/icons/thum3.png	(from http://tm.devitems.com/tmart/index.html)
20:05:38	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2028%20Oct%202019%2001:05:37%20GMT	http://tm.devitems.com/tmart/single-product.html	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/single-product.html	(from http://tm.devitems.com/tmart/index.html)
20:05:39	1320/1320	---M--	200	added ('OK')	image/png	etag:%227319e36ecd54f826b6c558b0dce42756%22	http://tm.devitems.com/tmart/images/icons/thum4.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/icons/thum4.png	(from http://tm.devitems.com/tmart/index.html)
20:05:40	4858/4858	---M--	200	added ('OK')	image/png	etag:%2291e9e861387179d434a6c713a90c4836%22	http://tm.devitems.com/tmart/images/brand/6.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/brand/6.png	(from http://tm.devitems.com/tmart/index.html)
20:05:40	15216/15216	---M--	200	added ('OK')	image/jpeg	etag:%22e4611e1f8cf9e04219d9c5437de021a1%22	http://tm.devitems.com/tmart/images/feature-img/5.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/feature-img/5.jpg	(from http://tm.devitems.com/tmart/index.html)
20:05:41	5293/5293	---M--	200	added ('OK')	image/png	etag:%22a399e988cfae65d1820e71ae3d816de4%22	http://tm.devitems.com/tmart/images/brand/7.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/brand/7.png	(from http://tm.devitems.com/tmart/index.html)
20:05:41	3215/3215	---M--	200	added ('OK')	image/png	etag:%22f622ce225cb01634c0206ea0685d0bb0%22	http://tm.devitems.com/tmart/images/brand/8.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/brand/8.png	(from http://tm.devitems.com/tmart/index.html)
20:05:41	3103/3103	---M--	200	added ('OK')	image/png	etag:%222bfb181202ce8d45d0e5e337991c9351%22	http://tm.devitems.com/tmart/images/brand/9.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/brand/9.png	(from http://tm.devitems.com/tmart/index.html)
20:05:42	1411/1411	---M--	200	added ('OK')	image/png	etag:%2206678bdde96fe6ee6cb716beb8a23420%22	http://tm.devitems.com/tmart/images/icons/thum5.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/icons/thum5.png	(from http://tm.devitems.com/tmart/index.html)
20:05:42	1296/1296	---M--	200	added ('OK')	image/png	etag:%22156dfea3ab0d68000a1fd8af13ee44f1%22	http://tm.devitems.com/tmart/images/icons/thum6.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/icons/thum6.png	(from http://tm.devitems.com/tmart/index.html)
20:05:49	38160/38160	---M--	200	added ('OK')	image/png	etag:%221ae2cb07c4fa2c82b0c141b69dbcb7cb%22	http://tm.devitems.com/tmart/images/feature-img/1.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/feature-img/1.png	(from http://tm.devitems.com/tmart/index.html)
20:05:49	1449/1449	---M--	200	added ('OK')	image/png	etag:%225a95537800b60dc8c8a769ea162acbf6%22	http://tm.devitems.com/tmart/images/icons/thum7.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/icons/thum7.png	(from http://tm.devitems.com/tmart/index.html)
20:05:50	1177/1177	---M--	200	added ('OK')	image/png	etag:%2242ed8cb47dcf3dd0ae227094c789b0c7%22	http://tm.devitems.com/tmart/images/icons/thum8.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/icons/thum8.png	(from http://tm.devitems.com/tmart/index.html)
20:05:50	1505/1505	---M--	200	added ('OK')	image/png	etag:%22c1440f20c22608d87225e76afd57c021%22	http://tm.devitems.com/tmart/images/icons/thum9.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/icons/thum9.png	(from http://tm.devitems.com/tmart/index.html)
20:05:51	1549/1549	---M--	200	added ('OK')	image/png	etag:%22dc9d6251f1e7b72307aaf5590e55cdbf%22	http://tm.devitems.com/tmart/images/icons/thum10.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/icons/thum10.png	(from http://tm.devitems.com/tmart/index.html)
20:05:59	105761/105761	---M--	200	added ('OK')	image/png	etag:%225c64e79e1fcf6ae950a83166e2156614%22	http://tm.devitems.com/tmart/images/feature-img/2.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/feature-img/2.png	(from http://tm.devitems.com/tmart/index.html)
20:06:02	71918/71918	---M--	200	added ('OK')	image/jpeg	etag:%2244119ad0833cbb2a7a2a458bba696959%22	http://tm.devitems.com/tmart/images/new-product/3.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/new-product/3.jpg	(from http://tm.devitems.com/tmart/index.html)
20:06:02	20075/20075	---M--	200	added ('OK')	image/png	etag:%2299306b0afd87cc934b240948da4cfc0c%22	http://tm.devitems.com/tmart/images/product/1.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product/1.png	(from http://tm.devitems.com/tmart/index.html)
20:06:06	251985/251985	---M--	200	added ('OK')	image/png	etag:%2246373a742bac9bba440e9dae951ffa2d%22	http://tm.devitems.com/tmart/images/slider/bg/1.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/slider/bg/1.png	(from http://tm.devitems.com/tmart/index.html)
20:06:08	34685/34685	---M--	200	added ('OK')	image/png	etag:%221b38d963a7f9ed0b20875afb305ce63b%22	http://tm.devitems.com/tmart/images/product/3.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product/3.png	(from http://tm.devitems.com/tmart/index.html)
20:06:09	41052/41052	---M--	200	added ('OK')	image/png	etag:%220b0c28a7723e23e7f8ffca5d1938d574%22	http://tm.devitems.com/tmart/images/product/2.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product/2.png	(from http://tm.devitems.com/tmart/index.html)
20:06:11	28248/28248	---M--	200	added ('OK')	image/png	etag:%22129118ed1ee5af2ca84dd17a56d38257%22	http://tm.devitems.com/tmart/images/product/4.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product/4.png	(from http://tm.devitems.com/tmart/index.html)
20:06:12	21852/21852	---M--	200	added ('OK')	image/png	etag:%22bf920b1c47cc66a6e44bfdbf443823d8%22	http://tm.devitems.com/tmart/images/product/5.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product/5.png	(from http://tm.devitems.com/tmart/index.html)
20:06:13	22877/22877	---M--	200	added ('OK')	image/png	etag:%22b13f5b9e439e0b04cc1a129fb1d6deda%22	http://tm.devitems.com/tmart/images/product/6.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product/6.png	(from http://tm.devitems.com/tmart/index.html)
20:06:15	27287/27287	---M--	200	added ('OK')	image/png	etag:%220cac8f8a54be26b3ef29d667159295f5%22	http://tm.devitems.com/tmart/images/product/7.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product/7.png	(from http://tm.devitems.com/tmart/index.html)
20:06:19	42379/42379	---M--	200	added ('OK')	image/png	etag:%223af1f70ea2f3d5fac940d93f02814121%22	http://tm.devitems.com/tmart/images/product/8.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product/8.png	(from http://tm.devitems.com/tmart/index.html)
20:06:19	39027/39027	---M--	200	added ('OK')	image/png	etag:%2259240f7891fe64f7e24a1adbbe1e9624%22	http://tm.devitems.com/tmart/images/product/9.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/product/9.png	(from http://tm.devitems.com/tmart/index.html)
20:06:27	74960/74960	---M--	200	added ('OK')	image/jpeg	etag:%22f028c114fbb5a6f3dec5c68fc2f5c676%22	http://tm.devitems.com/tmart/images/new-product/6.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/new-product/6.jpg	(from http://tm.devitems.com/tmart/index.html)
20:06:31	66354/66354	---M--	200	added ('OK')	image/jpeg	etag:%22832f7e63bdaadecace71d7e4be4b7fe0%22	http://tm.devitems.com/tmart/images/blog/blog-img/1.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/blog/blog-img/1.jpg	(from http://tm.devitems.com/tmart/index.html)
20:06:32	27411/27411	---M--	200	added ('OK')	image/jpeg	etag:%224268653d7fd9501a693368ded213ac9c%22	http://tm.devitems.com/tmart/images/blog/blog-img/2.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/blog/blog-img/2.jpg	(from http://tm.devitems.com/tmart/index.html)
20:06:32	1701/1701	---M--	200	added ('OK')	image/png	etag:%227b4afcf4d8d06242d26f9d79f2421cb5%22	http://tm.devitems.com/tmart/images/logo/2.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/logo/2.png	(from http://tm.devitems.com/tmart/index-2.html)
20:06:37	39566/39566	---M--	200	added ('OK')	image/jpeg	etag:%2205eb882037a4f56e814e3b472e922c65%22	http://tm.devitems.com/tmart/images/blog/blog-img/3.jpg	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/blog/blog-img/3.jpg	(from http://tm.devitems.com/tmart/index.html)
20:06:39	424808/424808	---M--	200	added ('OK')	image/png	etag:%226d0bacff10920e07d91ffdcb8120790f%22	http://tm.devitems.com/tmart/images/slider/bg/2.png	C:/My%20Web%20Sites/Minimalist/tm.devitems.com/tmart/images/slider/bg/2.png	(from http://tm.devitems.com/tmart/index.html)
